ru,de,"""больше ничем""",nichts mehr,,"""Я <em>больше ничем</em> не могу помочь тебе.""","""Ich kann <em>nichts mehr</em> tun, um dir zu helfen.""",,
ru,de,перестал,aufhören,,"""Вы хотите, чтобы я <em>перестал</em> это делать?""","""Soll ich <em>aufhören</em>, Sir?""",,
ru,de,"""не знаешь чем""",weiß nie,,"""Хочу сказать, никогда <em>не знаешь чем</em> все закончится.""","""Man <em>weiß nie</em>, <em>was</em> passieren kann.""",,
ru,de,Хотелось,möchte,,"""Мне бы не <em>хотелось</em> идти в школу.""","""Ich <em>möchte</em> nicht zur Schule gehen.""",,
ru,de,"""из-за того что""","Wegen dem, was",,"""<em>Из-за того что</em> ты пережил?""","""<em>Wegen dem, was</em> passierte?""",,
ru,de,перестал,würde damit,,"""Лучше бы он <em>перестал</em> это делать.""","""Ich wünschte er <em>würde damit </em><em>aufhören</em>.""",,
ru,de,"""мне пора""",ich muss los,,"""Ладно, ребята, <em>мне пора</em>.""","""Alles klar, Leute, <em>ich muss los</em>.""",,
ru,de,носить,tragen,,"""Пока не научитесь, будете <em>носить</em> с собой.""","""Bis Sie das gelernt haben, werden Sie die bei sich <em>tragen</em>.""",,
ru,de,мягче,milder,,"Здешний климат <em>мягче</em>, чем в Москве.","Das Klima hier ist <em class=""both"">milder</em> als in Moskau.",,
ru,de,начну,anfangen,,"""Если все готовы, я <em>начну</em>.""","""Wenn alle bereit sind, können wir <em>anfangen</em>.""",,
ru,de,редко,selten,,"""Крайне <em>редко</em> можно увидеть такую малютку.""","""Es ist sehr <em>selten</em>, ein so kleines Tier zu sehen.""",,
ru,de,обещать,versprechen,,"""Не могу <em>обещать</em>, что мистер Франклин отреагирует.""","""Ich kann nicht <em>versprechen</em>, wie Mr. Franklin reagiert.""",,
ru,de,"""пока я""",bis ich,,"""Подождите, <em>пока я</em> закончу выступать.""","""Warten Sie, <em>bis ich</em> fertig gesprochen habe.""",,
ru,de,"""пока я""",bevor ich,,"""Скажите, <em>пока я</em> не открыла сейф.""","""Sagen Sie es mir, <em>bevor ich</em> den Safe öffne.""",,
ru,de,убирать,aufräumen,,"""Но никто не хочет остаться и <em>убирать</em> после.""","""Keiner will bleiben und <em>aufräumen</em>.""",,
ru,de,увидел,sah,,"""Впервые я <em>увидел</em> его, когда был твоего возраста.""","""Das erste Mal <em>sah</em> ich ihn, als ich in deinem Alter war.""",,
ru,de,"""это вообще-то""",das ist eigentlich,,"""Ладно, <em>это вообще-то</em> не то...""","""Okay, <em>das ist eigentlich</em> nicht...""",,
ru,de,"""через 10 минут.""",in 10 Minuten.,,"""Увидимся на улице <em>через 10 минут.</em>""","""Wir treffen uns draußen, <em>in 10 Minuten.</em>""",,
ru,de,"""из-за того что""",weil das,,"""Проблема в том, что дверь не закрывается, <em>из-за того что</em> шкаф слишком длинный.""","""Die Tür geht nicht mehr zu, <em>weil das</em> Regal zu lang ist.""",,
ru,de,"""я пойду""",ich werde,,"""Конечно, <em>я пойду</em> с тобой.""","""Klar, <em>ich werde</em> es mit dir zu tun.""",,
ru,de,"""если повезет""",wenn du Glück hast,,"""Может, <em>если повезет</em>.""","""Vielleicht, <em>wenn du Glück hast</em>.""",,
ru,de,сам,selbst,,Я <em>сам</em> потом видел её лицо.,"Ich habe ihr Gesicht <em class=""both"">selbst</em> gesehen, danach.",,
ru,de,те же самые,dieselben,,я не хочу продолжать делать <em>те же самые</em> ошибки я тоже,"Ich will nicht <em class=""both"">dieselben</em> Fehler wiederholen.",,
ru,de,"""у кого""",Von wem,,"""<em>У кого</em> ты их достал?""","""<em>Von wem</em> hast du sie gekriegt?""",,
ru,de,могли бы,können,,"""Возможно, мы <em>могли бы</em> попросить Алекса помочь.""","""Vielleicht <em>können</em> wir Alex fragen, <em>ob</em> er uns hilft.""",,
ru,de,хуже,schlimmer,,"Боюсь, что все немного <em>хуже</em>.","Ich fürchte, jetzt ist es ein bisschen <em class=""both"">schlimmer</em>.",,
ru,de,скорее,lieber,,"""Пожалуй, он <em>скорее</em> дойдёт сам.""","""Ich bin überzeugt, dass er <em>lieber</em> läuft.""",,
ru,de,"""всего пару""",es nur ein paar,,"""Второй раз - <em>всего пару</em> дней.""","""Das zweite Mal waren <em>es nur ein paar</em> Tage.""",,
ru,de,"""на тебе""",mit dir,,"""Немного, но я потренируюсь <em>на тебе</em>.""","""Ein bisschen, aber ich muss <em>mit dir</em> trainieren.""",,
ru,de,"""правая сторона""",rechte Seite,,"""Вся <em>правая сторона</em> небосклона была освещена заходящим солнцем.""","""Die gesamte <em>rechte Seite</em> des Himmels wurde von der untergehenden Sonne beleuchtet.""",,
ru,de,недостаток,Nachteil,,"""Единственный <em>недостаток</em> в том, что весь алкоголь испарился.""","""Der einzige <em>Nachteil</em> ist, es verbrennt den Alkohol.""",,
ru,de,конце,am Ende,,"""Посмотрите, что происходит в <em>конце</em>.""","""Jetzt sehen Sie mal, was ganz <em>am Ende</em> passiert.""",,
ru,de,учитесь,lernt,,"Так что вы, ребята, сначала идете в школу, а потом приходите сюда и снова <em>учитесь</em>?","Also, ihr geht zur Schule und kommt dann hierher und <em>lernt</em>.",,
ru,de,"""К сожалению, нет.""",leider nicht.,,"""Ж: - <em>К сожалению, нет.</em>""","""Nein, <em>leider nicht.</em>""",,
ru,de,доставить,hinbringen,,"""Но я смогу <em>доставить</em> тебя туда.""","""Aber ich kann sie <em>hinbringen</em>.""",,
ru,de,кроме,bis auf,,"""Мы убили всех, <em>кроме</em> большого.""","""Wir haben sie alle erwischt, <em>bis auf</em> den Großen.""",,
ru,de,"""В том году""",In diesem Jahr,,"""<em>В том году</em> мы сделали много ужасных вещей.""","""<em>In diesem Jahr</em> haben wir viele schlimme Dinge getan.""",,
ru,de,поезд,Zug,,"""Ваш <em>поезд</em> отходит завтра, расходы оплачены.""","""Ihr <em>Zug</em> fährt morgen, es ist alles bezahlt.""",,
ru,de,предоставить,zur Verfügung stellen,,"Возможно, она сможет <em>предоставить</em> средство для этого.",Vielleicht kann sie die Mittel <em>zur Verfügung stellen</em>.,,
ru,de,"""мне сказали""",mir wurde gesagt,,"""Но <em>мне сказали</em> я выгляжу на 30.""","""Aber <em>mir wurde gesagt</em>, ich sehe aus wie Mitte 30.""",,
ru,de,громкий,laut,,"Можно послушать и <em>громкий</em> рок, но нельзя слушать так каждый день.","Wenn Sie die ganze Zeit so <em class=""both"">laut</em> hören.",,
ru,de,отнюдь,bei Weitem,,"""Я знаю, что это ничего не восполняет... <em>отнюдь</em> нет.""","""Ich weiß, dass macht nichts wieder gut... <em>bei Weitem</em> nicht.""",,
ru,de,"""при себе""",bei mir,,"""Я держу эту фотографию <em>при себе</em>.""","""Ich bewahre dieses Foto nahe <em>bei mir</em> auf.""",,
ru,de,верный,richtige,,"""Он дает <em>верный</em> результат в 99и процентах случаев.""","""Er zeigt in 99 Prozent der Fälle das <em>richtige</em> Ergebnis.""",,
ru,de,придется,müssen,,"Возможно, нам <em>придется</em> купить тебе шляпу.","Kann sein, dass wir dir einen Hut kaufen <em class=""both"">müssen</em>.",,
ru,de,"""я бы с""",Ich würde,,"""<em>Я бы с</em> удовольствие помог тебе, но...""","""<em>Ich würde</em> dir gern helfen, aber...""",,
ru,de,прочитает,lesen,,"""Разумеется, он его не <em>прочитает</em>.""","""Er wird sie natürlich nicht <em>lesen</em>.""",,
ru,de,невероятно,unglaublich,,"""Это было так <em>невероятно</em>, что невозможно описать словами.""","""Es war so <em>unglaublich</em>, dass ich es nicht mit Worten beschreiben konnte.""",,
ru,de,"""уже сто лет""",es,,"""Этому месту <em>уже сто лет</em>.""","""Diesen Hafen gibt <em>es </em><em>seit 100 Jahren</em>.""",,
ru,de,четвертыи,vierte,,"""Мелисса уже в <em>четвертый</em> раз звонит.""","""Melissa ruft schon das <em>vierte</em> Mal an.""",,
ru,de,"""у тебя был""",hattest du,,"""Как я понял, <em>у тебя был</em> гость.""","""Wie ich höre, <em>hattest du</em> heute Besuch.""",,
ru,de,"""он уйдет""",er weg ist,,"""Как только <em>он уйдет</em>, мы тоже.""","""Sobald <em>er weg ist</em>, sind wir es auch.""",,
ru,de,дольше,länger,,"""Чем <em>дольше</em> ты прячешься, тем хуже.""","""Je <em>länger</em> du draußen bleibst, desto schlimmer wird es.""",,
ru,de,"""Какого цвета""",Was für eine Farbe,,"""<em>Какого цвета</em> твои глаза?""","""<em>Was für eine Farbe</em> haben deine Augen?""",,
ru,de,выехать,losfahren,,"""Мы должны были <em>выехать</em> в 8:30.""","""Wie sollten um 8:30 Uhr <em>losfahren</em>.""",,
ru,de,"""я себя плохо чувствую.""",Mir,,"""Простите меня, <em>я плохо себя чувствую.</em>""","""<em>Mir </em><em>geht's nicht gut.</em>""",,
ru,de,"""я тебе покажу""",ich zeig's dir,,"""Иди сюда, <em>я тебе покажу</em>.""","""Komm, <em>ich zeig's dir</em>.""",,
ru,de,"""у кого есть""",wer hat,,"""А <em>у кого есть</em> доступ к этим химикатам?""","""Und, <em>wer hat</em> Zugriff auf diese Chemikalien?""",,
ru,de,единственный,einzige Chance,,"""Чак ты <em>единственный</em> кого я оставил.""","""Chuck, Sie sind die <em>einzige Chance</em>, die mir noch bleibt.""",,
ru,de,я шел,Ich lief,,"Однажды, когда <em>я шел</em> по улице.",<em>Ich lief</em> eines Tages die Straße entlang.,,
ru,de,не хватило,nicht genug,,У меня <em>не хватило</em> денег уехать дальше.,"Ich hatte <em class=""both"">nicht genug</em> Geld, um weiter zu reisen.",,
ru,de,единственная,einzige,,"""Это <em>единственная</em> песня, которую я знаю.""","""Ja. Es ist das <em>einzige</em> Lied, das ich kenne.""",,
ru,de,пятый,fünfte,,"""Четвертый, <em>пятый</em>, шестой и седьмой ледиковый период считая назад.""","""Vierte, <em>fünfte</em>, sechste und siebte Eiszeit zurück.""",,
ru,de,понимать,wissen,,"""Вам следует <em>понимать</em>, что это плохая ситуация.""","""Sie alle sollten <em>wissen</em>, dass wir uns in keiner guten Situation befinden.""",,
ru,de,забор,Zaun,,"И я полагаю, что <em>забор</em> под электричество.","Und das ist ein elektrischer <em class=""both"">Zaun</em>, nehme ich an.",,
ru,de,"""И какие же""",Und was für ein,,"""<em>И какие же</em> это корыстные мотивы?""","""<em>Und was für ein</em> Vorteil sollte das sein?""",,
ru,de,"""среди них""",unter ihnen,,"""К счастью, ты не <em>среди них</em>.""","""Ein glücklicher Zufall, dass Ihr nicht <em>unter ihnen</em> seid.""",,
ru,de,состоялся,fand am,,"""Премьерный показ <em>состоялся</em> 11 марта 1968 года.""","""Die Erstausstrahlung <em>fand am</em> 11. März 1968 statt.""",,
ru,de,"""уже давно""",schon lange,,"""Вы <em>уже давно</em> перестали искать ее.""","""Sie suchen <em>schon lange</em> nicht mehr nach ihr.""",,
ru,de,выключишь,ausmachen,,"""Может ты уже это <em>выключишь</em>?""","""Könnt ihr das <em>ausmachen</em>?""",,
ru,de,"""принесу тебе""",ich hole dir,,"""Хорошо, сейчас <em>принесу тебе</em> что-нибудь.""","""Okay, <em>ich hole dir</em> etwas.""",,
ru,de,"""число главных""",höchsten,,"""С момента вступления в должность я включил трагедию в Дарфуре в <em>число главных</em> приоритетов.""","""Seit meiner Amtsübernahme habe ich die Tragödie in Darfur zur <em>höchsten</em> Priorität gemacht.""",,
ru,de,вскоре,Nicht lange,,"""<em>Вскоре</em> после этого Айру нашли мертвым.""","""<em>Nicht lange</em> danach fand man Ira.""",,
ru,de,Однако,allerdings,,"""<em>Однако</em>, им не хватает организации...""","""Ihnen <em>allerdings</em> fehlt die Plan, ein Anführer.""",,
ru,de,"""целый вечер""",den ganzen Abend,,"""Она пялится на тебя <em>целый вечер</em>.""","""Sie schaut Sie schon <em>den ganzen Abend</em> an.""",,
ru,de,кто-либо,irgendjemand,,"""Не думаю, что <em>кто-либо</em> согласится.""","""Ich glaube nicht, dass <em>irgendjemand</em> da mitmacht.""",,
ru,de,"""каком направлении""",welche Richtung,,"""Мы должны решить, в <em>каком направлении</em> ты упадешь.""","""Wir müssen entscheiden, in <em>welche Richtung</em> du fallen wirst.""",,
ru,de,обычного,gewöhnlichen,,"""Фудзиока Fujimaki от <em>обычного</em> человека не должны сидеть там!""","""Fujioka Fujimaki aus dem <em>gewöhnlichen</em> Menschen nicht, da sitzen!""",,
ru,de,"""Что ты ей сказал?""",was hast du ihr gesagt?,,"""И <em>что ты ей сказал?</em>""","""Und <em>was hast du ihr gesagt?</em>""",,
ru,de,приходить,kommen,,"""Можете <em>приходить</em> и уходить, когда хотите.""","""Du kannst <em>kommen</em> und gehen, wie du willst.""",,
ru,de,"""ты хотел бы""",möchtest du,,"""Что ж, в таком случае, может быть <em>ты хотел бы</em> помочь мне его вернуть.""","""Nun, dann <em>möchtest du</em> mir vielleicht helfen, ihn zurück zu bekommen.""",,
ru,de,"""куда ты ходил""",wo warst du,,"""Дедушка. <em>Куда ты ходил</em>?""","""Großvater, <em>wo warst du</em>?""",,
ru,de,"""дай мне подумать""",lass mich darüber nachdenken,,"""Что ж, <em>дай мне подумать</em> над этим.""","""Nun, ähm, <em>lass mich darüber nachdenken</em>.""",,
ru,de,предстоит,bleibe „,,"""Но многое ещё <em>предстоит</em> сделать».""","""Dennoch <em>bleibe „</em>noch <em>Einiges</em> zu tun"""".""",,
ru,de,"""как насчет""",wie wär's mit,,"""Эй, <em>как насчет</em> включить здесь свет?""","""He, <em>wie wär's mit</em> 'nem Lichtschalter?""",,
ru,de,снаружи,draußen,,"""Я буду <em>снаружи</em>, если понадоблюсь.""","""Ich bin <em>draußen</em>, falls Sie mich brauchen.""",,
ru,de,дешёвый,billig,,"""Кстати, костюм вовсе не <em>дешёвый</em>.""","""Und übrigens, der Anzug, der war nicht <em>billig</em>.""",,
ru,de,бесконечно,unendlich,,"""Время старше человека, оно <em>бесконечно</em>.""","""Die Zeit ist älter als der Mensch und <em>unendlich</em>.""",,
ru,de,"""у меня все отлично""",mir geht es gut,,"""Да, <em>у меня все отлично</em>.""","""Ja. Nein, <em>mir geht es gut</em>.""",,
ru,de,"""у моего""",für meinen,,"""Дэйв Бергер работал телохранителем <em>у моего</em> отца.""","""Dave Berger hat als Bodyguard <em>für meinen</em> Vater gearbeitet.""",,
ru,de,"""уже не так""",nicht mehr so,,"""Нет, <em>уже не так</em> часто.""","""Nein, <em>nicht mehr so</em> viel.""",,
ru,de,"""него уже""",er bereits,,"""Кроме того... у <em>него уже</em> есть одна.""","""Außerdem... hat <em>er bereits</em> einen.""",,
ru,de,"""в последнее время""",in letzter Zeit,,"""Вообще, я <em>в последнее время</em> не дома.""","""Ja, ich war <em>in letzter Zeit</em> selten zu Hause.""",,
ru,de,"""я лишь знаю""",Ich weiß nur,,"""<em>я лишь знаю</em>, что взрыва не было.""","""<em>Ich weiß nur</em>, dass das Ding nicht hochgegangen ist.""",,
ru,de,короче,kürzer,,"""Просто это немного <em>короче</em>, чем мы договаривались.""","""Aber es ist <em>kürzer</em> als ich es mir vorgestellt hab.""",,
ru,de,неизвестный,UNBEKANNT,,"""<em>НЕИЗВЕСТНЫЙ</em> Я знал, что мы еще встретимся.""","""<em>UNBEKANNT</em> Ich wusste, wir sehen uns wieder.""",,
ru,de,оставить,behalten,,"""Если хочешь, можешь <em>оставить</em> себе.""","""Du kannst es <em>behalten</em>, wenn du willst.""",,
ru,de,добраться,schaffen's,,"""По воде им сюда не <em>добраться</em>.""","""Sie <em>schaffen's</em> aber nicht uber's Wasser.""",,
ru,de,ошибался,habe mich geirrt,,"""Но, кажется, я <em>ошибался</em>.""","""Aber ich schätze, ich <em>habe mich geirrt</em>.""",,
ru,de,"""из-за того""",Wegen dem,,"""Я боялась тебя... <em>из-за того</em>, что ты чувствовала.""","""<em>Wegen dem</em>, was du gefühlt hast.""",,
ru,de,"""Я здесь уже два часа.""",Ich war zwei Stunden,,"""<em>Я здесь уже два часа</em> на снегу, Гастингс<em>.</em>""","""<em>Ich war zwei Stunden</em> im Schnee<em>.</em>""",,
ru,de,"""Вы не могли бы её поставить туда?""",Würden Sie sie bitte dort hinstellen?,,"""<em>Вы не могли бы её поставить туда?</em>""","""<em>Würden Sie sie bitte dort hinstellen?</em>""",,
ru,de,"""Кто тебе это сказал?""",Wer sagt das?,,"""<em>Кто тебе это сказал?</em> - Все так говорят.""","""<em>Wer sagt das?</em> - Alle.""",,
ru,de,"""мы готовились к этому""",Wir bereiten uns,,"""<em>Мы</em> годами <em>готовились к этому</em> конкурсу.""","""<em>Wir bereiten uns</em> seit Jahren <em>auf diesen</em> Wettbewerb vor.""",,
ru,de,крошечный,kleinen,,"""В складках ее платья я нашел этот <em>крошечный</em> драгоценный камень.""","""In den Falten ihres Kleids fand ich diesen <em>kleinen</em> Edelstein.""",,
ru,de,"""у всех есть""",Alle haben,,"""Да <em>у всех есть</em> доступ к моему столу.""","""<em>Alle haben</em> Zugang zu meinem Schreibtisch.""",,
ru,de,обязательно,nötig,,"""Я боюсь, что это <em>обязательно</em>.""","""Ich fürchte schon, dass das <em>nötig</em> ist.""",,
ru,de,ужасный,schrecklich,,"""Знаешь, у него был <em>ужасный</em>, <em>ужасный</em> отец.""","""Ich meine, sein Vater war <em>schrecklich</em>.""",,
ru,de,внезапно,plötzlich,,"""Как будто моя мечта <em>внезапно</em> исполнилась.""","""Es war, als ob ein Wunsch <em>plötzlich</em> in Erfüllung gegangen ist.""",,
ru,de,"""который час""",wie spät es,,"""Конечно, я знаю <em>который час</em>.""","""Natürlich weiß ich, <em>wie spät es</em> ist.""",,
ru,de,будто,als ob,,"""Вернер так говорит, <em>будто</em> он отец.""","""Werner redet, <em>als ob</em> er der Vater wäre.""",,
ru,de,старый,alt,,"""Я не такой <em>старый</em>, как выгляжу.""","""Ich bin nicht so <em>alt</em>, wie ich aussehe.""",,
ru,de,"""В том году""",in diesem Jahr,,"""Он сыграл ещё один матч <em>в том году</em>.""","""Es folgte ein weiteres Spiel <em>in diesem Jahr</em>.""",,
ru,de,этих,diesen,,"""Очевидно, она некоторое время скрывалась от <em>этих</em> людей.""","""Sie war offensichtlich schon länger vor <em>diesen</em> Leuten auf der Flucht.""",,
ru,de,"""мне охота""",Ich will,,"""<em>Мне</em> не <em>охота</em> тебя слушать.""","""<em>Ich will</em> nicht mit dir reden.""",,
ru,de,"""мне-то откуда знать?""",woher soll ich das wissen?,,"""В смысле, <em>мне-то откуда знать?</em>""","""Ich meine, <em>woher soll ich das wissen?</em>""",,
ru,de,подходящий,richtigen,,"""Когда мужчина <em>подходящий</em> - да.""","""Mit dem <em>richtigen</em> Mann, ja.""",,
ru,de,уговорил,überzeugt,,"""Ладно, ты меня <em>уговорил</em>.""","""OK, Sie haben mich <em>überzeugt</em>.""",,
ru,de,"""ни капельки""",kein bisschen,,"""В смысле, <em>ни капельки</em>.""","""Ich meine, <em>kein bisschen</em>.""",,
ru,de,"""то же самое""",gleichen,,"""Моя мама всегда <em>то же самое</em> спрашивает.""","""Meine Mutter hat mir die <em>gleichen</em> Fragen gestellt.""",,
ru,de,ничуть,überhaupt,,"""Нет. Нет, <em>ничуть</em>.""","""Nein, <em>überhaupt</em><em> nicht</em>.""",,
ru,de,"""они ищут""",sie suchen nach,,"""На остров прибывает всё больше сербов, и <em>они ищут</em> наркотики.""","""Noch mehr Serben sind auf der Insel angekommen und <em>sie suchen nach</em> den Drogen.""",,
ru,de,"""мне пора идти""",ich muss jetzt gehen,,"""Вообще-то, <em>мне пора идти</em>.""","""Ehrlich gesagt, <em>ich muss jetzt gehen</em>.""",,
ru,de,"""другую сторону""",die andere Seite,,"""Пошлите половину войск на <em>другую сторону</em>.""","""Schickt das halbe Regiment auf <em>die andere Seite</em>.""",,
ru,de,переходить,überqueren,,"""Я не хочу <em>переходить</em> через улицу.""","""Ich will keine Straße <em>überqueren</em>.""",,
ru,de,"""так бывает""",so,,"""Это не огорчает - это просто <em>так бывает</em>.""","""Ich kann nichts dafür, das ist einfach <em>so </em><em>passiert</em>.""",,
ru,de,"""что с ними делать""",was ich damit soll,,"""Не знаю, <em>что с ними делать</em>.""","""Keine Ahnung, <em>was ich damit soll</em>.""",,
ru,de,"""Во сколько""",Um wie viel Uhr,,"""<em>Во сколько</em> ты должна там быть?""","""<em>Um wie viel Uhr</em> musst du da sein?""",,
ru,de,"""в тот вечер""",in der Nacht,,"""Я сказала ему <em>в тот вечер</em>.""","""Ich habe es ihm <em>in der Nacht</em> gesagt.""",,
ru,de,"""я шёл""",ich hab,,"""Нет, <em>я шёл</em> за ним.""","""Nein, <em>ich hab</em> ihn <em>verfolgt</em>.""",,
ru,de,"""вот это""",das hier,,"""Отец забыл дать тебе <em>вот это</em>.""","""Dad hat vergessen, dir <em>das hier</em> zu geben.""",,
ru,de,вспомнить,zu,,"""Попытайся <em>вспомнить</em>, что это было.""","""Versuch dich <em>zu </em><em>erinnern</em>, was das war.""",,
ru,de,"""я закончил""",ich bin fertig,,"""Скажи своему брату, что <em>я закончил</em>.""","""Sag deinem Bruder, <em>ich bin fertig</em>.""",,
ru,de,"""как давно""",wie lange,,"""Ты даже не знаешь <em>как давно</em> это произошло.""","""Du weisst nicht mal, <em>wie lange</em> du das schon machst.""",,
ru,de,придется,müsstest,,"""Правда, возможно, <em>придется</em> подойти поближе.""","""Du <em>müsstest</em> vielleicht näher ran als es dir lieb ist.""",,
ru,de,"""придешь домой""",kommst du heim,,"""Когда ты <em>придешь домой</em>?""","""Wann <em>kommst du heim</em>?""",,
ru,de,ближе,nah,,"""Это мой способ стать <em>ближе</em> к нему.""","""Das ist meine Art, ihm <em>nah</em> zu sein.""",,
ru,de,"""чем когда-либо ранее""",als je zuvor,,"""Я могу видеть дальше, четче, <em>чем когда-либо ранее</em>.""","""Ich kann besser sehen <em>als je zuvor</em>.""",,
ru,de,"""у тебя будут неприятности""",Kriegst du Ärger,,"""<em>У тебя будут неприятности</em> из-за меня?""","""<em>Kriegst du Ärger</em> wegen mir?""",,
ru,de,считаю,glaube,,"""Я не <em>считаю</em>, что лучше тебя.""","""Ich <em>glaube</em> nicht, dass ich besser bin als du.""",,
ru,de,"""вспомнить что сказал""",noch,,"""Ты можешь <em>вспомнить</em>, <em>что</em> он <em>сказал</em>?""","""Wissen Sie <em>noch</em>, <em>was</em> er <em>sagte</em>?""",,
ru,de,вернуть,zurückgeben,,"""Бюро поручило нам найти его и <em>вернуть</em>.""","""Das FBI will, dass wir es finden und <em>zurückgeben</em>.""",,
ru,de,бросить,verlassen,,"""Если хочешь <em>бросить</em> нас, то пожалуйста.""","""Wenn du uns <em>verlassen</em> möchtest, dann solltest du das tun.""",,
ru,de,"""намного раньше""",lange vorher,,"""Надеюсь, мы закончим <em>намного раньше</em>.""","""Wir werden <em>lange vorher</em> fertig sein.""",,
ru,de,"""если повезет""",mit etwas Glück,,"""половину, <em>если повезет</em>.""","""Die Hälfte <em>mit etwas Glück</em>.""",,
ru,de,более,eher,,"""Я <em>более</em> импульсивный парень, ты знаешь...""","""Ich bin <em>eher</em> der impulsive Typ, weißt du.""",,
ru,de,"""раз уж""",jetzt wo,,"""Но <em>раз уж</em> мы познакомились, постарайся тут же меня забыть.""","""Und <em>jetzt wo</em> Sie mich kennen, vergessen Sie mich besser wieder.""",,
ru,de,"""кто бы мог подумать""",wer hätte gedacht,,"""<em>Кто бы мог подумать</em>, что он опасен?""","""Ich meine, <em>wer hätte gedacht</em>, dass er gefährlich war?""",,
ru,de,сильно,stark,,"""Этот показатель <em>сильно</em> зависит от региона.""","""Sie ist jedoch <em>stark</em> von der Region abhängig.""",,
ru,de,приходить,herkommen,,"""Я буду <em>приходить</em> каждый день, вот увидите.""","""Ich werde <em>herkommen</em>, jeden Tag, du wirst schon sehen.""",,
ru,de,увидим.,wieder.,,"""Кажется, мы его никогда не <em>увидим.</em>""","""Langsam glaube ich, wir sehen ihn nie <em>wieder.</em>""",,
ru,de,какой-то,irgendeinem,,"""По <em>какой-то</em> причине проклятие его не коснулось.""","""Aus <em>irgendeinem</em> Grund brachte der Fluch ihn nicht hierher.""",,
ru,de,"""под столом""",unter den Tisch,,"""Как там у нас <em>под столом</em>? Намек.""","""Hier wird viel <em>unter den Tisch</em> gekehrt.""",,
ru,de,"""гораздо сложнее""",ist schwerer,,"""Это <em>гораздо сложнее</em>, чем кажется.""","""Es <em>ist schwerer</em>, als es aussieht.""",,
ru,de,"""так что вам""",Also müsst ihr,,"""<em>Так что вам</em> есть, чем заняться.""","""<em>Also müsst ihr</em><em> beide euch</em> wohl ranhalten.""",,
ru,de,одновременный,Mehrere Systemausfälle,,"""<em>Одновременный</em> отказ ряда систем.""","""<em>Mehrere Systemausfälle</em>, alle <em>gleichzeitig</em>.""",,
ru,de,"""привезти мне""",mir,,"""Дон, можешь <em>привезти мне</em> коробку сигарет?""","""Dawn, würden Sie <em>mir</em> eine Schachtel Zigaretten <em>bringen</em>?""",,
ru,de,стал,wurde,,"""Он <em>стал</em> странным и начал что-то бубнить.""","""Na ja, er <em>wurde</em> so merkwürdig und ereiferte sich.""",,
ru,de,одного,einen gewissen,,"""Мне очень хочется избить <em>одного</em> принца.""","""Es gibt da <em>einen gewissen</em> Prinzen, den ich echt gern versohlen würde.""",,
ru,de,"""не новость""",nichts Neues,,"""Что, эй, вообще-то <em>не новость</em>, правильно?""","""Das ist ja <em>nichts Neues</em>, oder?""",,
ru,de,"""одного достаточно""",Eins ist mehr als genug,,"""<em>Одного достаточно</em>, правда.""","""<em>Eins ist mehr als genug</em>, oder?""",,
ru,de,"""делай что хочешь""",Was meinst,,"""А <em>что</em> значит <em>""""делай</em>, <em>что хочешь""""</em>?""","""<em>Was meinst</em> du damit<em>, ich kann tun</em>, <em>wonach mir gelüstet</em>?""",,
ru,de,"""даже не""",nicht mal,,"""Диана вчера <em>даже не</em> пришла домой.""","""Diane kam letzte Nacht <em>nicht mal</em> nach hause.""",,
ru,de,"""Когда первый раз""",als ich es zum ersten mal,,"""Я не совсем понял, что это такое, <em>когда первый раз</em> увидел.""","""Wow, OK. I wusste nicht was es war, <em>als ich es zum ersten mal</em> sah.""",,
ru,de,"""Когда первый раз""",als ich es zum ersten Mal,,"""Я глазам своим не поверил, <em>когда первый раз</em> увидел это.""","""Ich traute meinen Augen nicht, <em>als ich es zum ersten Mal</em> sah.""",,
ru,de,свою,meiner,,"""В <em>свою</em> первую неделю уже потерял помощника.""","""Kann doch nicht sein, dass ich in <em>meiner</em> ersten Woche Deputies verliere.""",,
ru,de,"""Про что""",Worum,,"""<em>Про что</em> ты спрашиваешь?""","""<em>Worum</em> bittest du mich?""",,
ru,de,"""самый дешевый""",die günstigste,,"""Это <em>самый дешевый</em> вариант, если вы не против.""","""Es ist <em>die günstigste</em> Variante, wenn ich das so sagen darf.""",,
ru,de,"""делай что хочешь""","mach, was du willst",,"""Да <em>делай что хочешь</em>.""","""Ja, <em>mach, was du willst</em>.""",,
ru,de,"""что ты ей сказал""",Was hast du ihr erzählt,,"""Вот это уже интересно. И <em>что ты ей сказал</em>?""","""Das klingt interessant. <em>Was hast du ihr erzählt</em>?""",,
ru,de,починить,reparieren,,"""Я знаю того кто может <em>починить</em> компас.""","""Ich kenne jemanden... der den Kompass <em>reparieren</em> kann.""",,
ru,de,схватить,schnappen,,"""Мы сможем <em>схватить</em> шишку и провести через туннели.""","""Wir können uns den VIP <em>schnappen</em> und ihn durch die Tunnel rausbringen.""",,
ru,de,"""около часа назад""",ungefähr einer Stunde,,"""Он заключил сделку <em>около часа назад</em>.""","""Er hat eine Vereinbarung getroffen vor <em>ungefähr einer Stunde</em>.""",,
ru,de,сам,selber,,"""Но <em>сам</em> я его не видел.""","""Ich habe ihn <em>selber</em> nicht gesehen, aber...""",,
